instrument_code,instrument_name,market_code,topic_role,topic_name,topic_parent,topic_enabled,topic_level,topic_role_in_hierarchy,topic_weight_in_hierarchy,stock_topic_weight,topic_description,group_status,mapping_status,research_version
2424,隴華,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.2,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
2455,全新,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.4,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
2485,兆赫,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.1,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3105,穩懋,TWO,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.3,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3152,璟德,TWO,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.3,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3234,光環,TWO,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.2,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3491,昇達科,TWO,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.5,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3558,神準,TWO,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.3,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3596,智易,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.4,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3694,海華,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.2,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
5222,全訊,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.4,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
5388,中磊,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.4,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
6142,友勁,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.1,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
6241,鑫永洋,TWO,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.1,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
6285,啟碁,TPE,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.4,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
8048,德勝,TWO,PRIMARY,網通,通訊與光電,Y,B,核心,1,1.2,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
2312,金寶,TPE,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3081,聯亞,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3163,波若威,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
3363,上詮,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
4908,前鼎,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
4977,眾達-KY,TPE,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
4991,環宇-KY,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
5228,鈺鎧,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
6174,安碁,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
6526,達發,TPE,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
6821,聯寶,TWO,SECONDARY,網通,通訊與光電,Y,B,核心,1,0.8,交換器、路由器、Wi-Fi、企業網路、資料中心網路與網通設備。,啟用,MATCHED,topic-universe-mapping.v1
2630,亞航,TPE,PRIMARY,航太零組件,軍工國防,Y,B,核心,0.9,1.3,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
2634,漢翔,TPE,PRIMARY,航太零組件,軍工國防,Y,B,核心,0.9,1.4,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
2645,長榮航太,TPE,PRIMARY,航太零組件,軍工國防,Y,B,核心,0.9,1.3,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
3004,豐達科,TPE,PRIMARY,航太零組件,軍工國防,Y,B,核心,0.9,1.3,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
4572,駐龍,TPE,PRIMARY,航太零組件,軍工國防,Y,B,核心,0.9,1.3,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
8222,寶一,TPE,PRIMARY,航太零組件,軍工國防,Y,B,核心,0.9,1.3,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
1342,八貫,TPE,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.6,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
1563,巧新,TPE,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.6,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
1568,倉佑,TPE,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.7,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
1584,精剛,TWO,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.8,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
3005,神基,TPE,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.8,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
4541,晟田,TWO,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.6,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
5009,榮剛,TWO,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.7,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
6443,元晶,TPE,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.8,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
6753,龍德造船,TPE,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.6,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
6829,千附精密,TWO,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.7,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
7709,榮田,TWO,SECONDARY,航太零組件,軍工國防,Y,B,核心,0.9,0.8,航太結構件、引擎零件、航電、飛機零件與太空設備零件。,啟用,MATCHED,topic-universe-mapping.v1
3535,晶彩科,TPE,PRIMARY,視覺檢測,AI視覺,Y,X,核心,1,1.3,AOI、瑕疵檢測、品質檢測、量測與製程視覺檢測。,啟用,MATCHED,topic-universe-mapping.v1
2451,創見,TPE,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.2,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
3044,健鼎,TPE,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.4,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
3260,威剛,TWO,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.3,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
4967,十銓,TPE,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.3,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
4973,廣穎,TWO,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.2,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
5289,宜鼎,TWO,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.4,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
8088,品安,TWO,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.2,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
8096,擎亞,TWO,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.3,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
8112,至上,TPE,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.2,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
8271,宇瞻,TPE,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.3,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
8299,群聯,TWO,PRIMARY,記憶體模組／通路,記憶體,Y,D,主流,0.9,1.5,記憶體模組、模組品牌、記憶體代理與通路；不含晶圓製造商。,啟用,MATCHED,topic-universe-mapping.v1
2408,南亞科,TPE,PRIMARY,記憶體製程,半導體製造,Y,X,次主流,0.7,1.3,記憶體晶圓製造流程或記憶體專用製程服務；一般記憶體產品公司不必然掛此題材。,啟用,MATCHED,topic-universe-mapping.v1
2241,艾姆勒,TPE,PRIMARY,車用功率半導體,車用電子,Y,X,主流,0.9,1.2,| 車用 MOSFET、IGBT、SiC／GaN 與車用電源元件。,啟用,MATCHED,topic-universe-mapping.v1
8255,朋程,TWO,PRIMARY,車用功率半導體,車用電子,Y,X,主流,0.9,1.4,| 車用 MOSFET、IGBT、SiC／GaN 與車用電源元件。,啟用,MATCHED,topic-universe-mapping.v1
2327,國巨,TPE,SECONDARY,車用功率半導體,車用電子,Y,X,主流,0.9,0.8,| 車用 MOSFET、IGBT、SiC／GaN 與車用電源元件。,啟用,MATCHED,topic-universe-mapping.v1
6525,捷敏-KY,TPE,SECONDARY,車用功率半導體,車用電子,Y,X,主流,0.9,0.7,| 車用 MOSFET、IGBT、SiC／GaN 與車用電源元件。,啟用,MATCHED,topic-universe-mapping.v1
3023,信邦,TPE,PRIMARY,車用連接器,車用電子,Y,D,主流,0.8,1.3,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
3484,崧騰,TWO,PRIMARY,車用連接器,車用電子,Y,D,主流,0.8,1.2,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
3526,凡甲,TWO,PRIMARY,車用連接器,車用電子,Y,D,主流,0.8,1.4,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
3665,貿聯-KY,TPE,PRIMARY,車用連接器,車用電子,Y,D,主流,0.8,1.5,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
5457,宣德,TWO,PRIMARY,車用連接器,車用電子,Y,D,主流,0.8,1.3,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
6205,詮欣,TPE,PRIMARY,車用連接器,車用電子,Y,D,主流,0.8,1.3,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
6279,胡連,TWO,PRIMARY,車用連接器,車用電子,Y,D,主流,0.8,1.4,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
2460,建通,TPE,SECONDARY,車用連接器,車用電子,Y,D,主流,0.8,0.6,車用高速、高壓、充電與車內連接器。,啟用,MATCHED,topic-universe-mapping.v1
2317,鴻海,TPE,SECONDARY,車用電子,,,大族群,,,0.8,車用電子主大族群，彙整所屬正式細題材之觀察與市場表現。,啟用,UNMAPPED_TOPIC,topic-universe-mapping.v1
2337,旺宏,TPE,SECONDARY,車用電子,,,大族群,,,0.7,車用電子主大族群，彙整所屬正式細題材之觀察與市場表現。,啟用,UNMAPPED_TOPIC,topic-universe-mapping.v1
2634,漢翔,TPE,PRIMARY,軍工船舶,軍工國防,Y,B,主流,0.8,1.4,軍艦、軍用船艇、海事防衛與軍工造船。,啟用,MATCHED,topic-universe-mapping.v1
6753,龍德造船,TPE,PRIMARY,軍工船舶,軍工國防,Y,B,主流,0.8,1.4,軍艦、軍用船艇、海事防衛與軍工造船。,啟用,MATCHED,topic-universe-mapping.v1
2367,燿華,TPE,SECONDARY,通訊與光電,,,大族群,,,0.7,通訊與光電主大族群，彙整所屬正式細題材之觀察與市場表現。,啟用,UNMAPPED_TOPIC,topic-universe-mapping.v1
1503,士電,TPE,PRIMARY,重電,電力與能源,Y,X,核心,1,1.4,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
1504,東元,TPE,PRIMARY,重電,電力與能源,Y,X,核心,1,1.2,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
1513,中興電,TPE,PRIMARY,重電,電力與能源,Y,X,核心,1,1.4,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
1514,亞力,TPE,PRIMARY,重電,電力與能源,Y,X,核心,1,1.3,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
1519,華城,TPE,PRIMARY,重電,電力與能源,Y,X,核心,1,1.5,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
1609,大亞,TPE,PRIMARY,重電,電力與能源,Y,X,核心,1,1.4,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
1605,華新,TPE,SECONDARY,重電,電力與能源,Y,X,核心,1,0.8,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
1612,宏泰,TPE,SECONDARY,重電,電力與能源,Y,X,核心,1,0.6,變壓器、配電盤、開關設備、電網工程與輸配電設備。,啟用,MATCHED,topic-universe-mapping.v1
2375,凱美,TPE,PRIMARY,鋁電容,被動元件,Y,X,主流,0.8,1.2,鋁質電解電容、鋁固態電容及其電解液／箔材供應鏈。,啟用,MATCHED,topic-universe-mapping.v1
2472,立隆電,TPE,PRIMARY,鋁電容,被動元件,Y,X,主流,0.8,1.3,鋁質電解電容、鋁固態電容及其電解液／箔材供應鏈。,啟用,MATCHED,topic-universe-mapping.v1
3090,日電貿,TPE,PRIMARY,鋁電容,被動元件,Y,X,主流,0.8,1.3,鋁質電解電容、鋁固態電容及其電解液／箔材供應鏈。,啟用,MATCHED,topic-universe-mapping.v1
6175,立敦,TWO,PRIMARY,鋁電容,被動元件,Y,X,主流,0.8,1.2,鋁質電解電容、鋁固態電容及其電解液／箔材供應鏈。,啟用,MATCHED,topic-universe-mapping.v1
8042,金山電,TWO,PRIMARY,鋁電容,被動元件,Y,X,主流,0.8,1.3,鋁質電解電容、鋁固態電容及其電解液／箔材供應鏈。,啟用,MATCHED,topic-universe-mapping.v1
1605,華新,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.2,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
1612,宏泰,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.1,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
2002,中鋼,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.4,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
2007,燁興,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.1,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
2025,千興,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.0,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
2027,大成鋼,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.2,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
2031,新光鋼,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.3,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
2034,允強,TPE,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.2,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
5009,榮剛,TWO,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.3,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
5011,久陽,TWO,PRIMARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,1.1,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
9958,世紀鋼,TPE,SECONDARY,鋼鐵／不鏽鋼材料,傳統產業材料,Y,A,核心,1,0.8,鋼鐵、不鏽鋼、鋼胚、特殊加工與金屬材料報價。,啟用,MATCHED,topic-universe-mapping.v1
3693,營邦,TWO,PRIMARY,開他 AI伺服器供應鏈,,,,,,1.4,,,UNMAPPED_TOPIC,topic-universe-mapping.v1
3715,定穎投控,TPE,SECONDARY,開他 AI伺服器供應鏈,,,,,,0.8,,,UNMAPPED_TOPIC,topic-universe-mapping.v1
7786,東方風能,TPE,PRIMARY,離岸風電／鋼構,電力與能源,Y,B,次主流,0.7,1.3,離岸風電水下基礎、風機鋼構、塔架與海事能源工程。,啟用,MATCHED,topic-universe-mapping.v1
